score_1,score_2,score_3,score_4,score_5,score_6
0.00021881605789531022,0.012045878916978836,0.7971687316894531,0.18978142738342285,0.0007275167154148221,5.767066977568902e-05
0.007517660968005657,0.12794509530067444,0.6900107264518738,0.17087695002555847,0.0030789135489612818,0.000570591539144516
0.0001788782246876508,0.0003301489632576704,0.012293627485632896,0.8370320796966553,0.14876562356948853,0.0013997489586472511
0.1635805070400238,0.7809453010559082,0.05268576368689537,0.0020556915551424026,0.0003065231430809945,0.0004261931753717363
0.0002439095260342583,0.04174678772687912,0.9277542233467102,0.030084501951932907,0.00012200308992760256,4.867436655331403e-05
0.0273708738386631,0.8326774835586548,0.13772766292095184,0.0018414470832794905,0.00018651630671229213,0.00019600764790084213
0.452847421169281,0.35193079710006714,0.15466858446598053,0.027473511174321175,0.007830667309463024,0.005248990375548601
0.0005920779658481479,0.11595917493104935,0.8676393628120422,0.01558659691363573,0.00013936142204329371,8.35107421153225e-05
0.00264751142822206,0.029601383954286575,0.5960901975631714,0.3662964701652527,0.004730617627501488,0.0006337545346468687
0.0007001975900493562,0.009314876981079578,0.25305482745170593,0.7307989001274109,0.005866339895874262,0.00026484328554943204
0.00032133603235706687,0.009690298698842525,0.6007947325706482,0.38735532760620117,0.001749598071910441,8.865732525009662e-05
0.005408723372966051,0.88112872838974,0.11225873976945877,0.0010030348785221577,8.13428487163037e-05,0.00011938746320083737
0.004132388159632683,0.5235747694969177,0.46953290700912476,0.0026945099234580994,3.156995080644265e-05,3.3827291190391406e-05
0.004695224110037088,0.625072717666626,0.3676620423793793,0.0025011326652020216,3.193959128111601e-05,3.68899418390356e-05
0.00013330415822565556,0.0008579875575378537,0.06609581410884857,0.9199790358543396,0.012812018394470215,0.00012183638318674639
0.002649932401254773,0.13473515212535858,0.7869582772254944,0.07523785531520844,0.00030520581640303135,0.00011360819189576432
0.39825135469436646,0.5490158796310425,0.049313489347696304,0.00182771822437644,0.0007824030471965671,0.0008091198396869004
0.009518317878246307,0.10016318410634995,0.6726801991462708,0.21153847873210907,0.0048926533199846745,0.0012072077952325344
0.14151644706726074,0.7720994353294373,0.0826340988278389,0.0029491372406482697,0.00039496493991464376,0.0004060380451846868
0.007307267282158136,0.9428419470787048,0.04954551160335541,0.0002213786938227713,4.016581078758463e-05,4.368368536233902e-05
0.013674024492502213,0.902228832244873,0.08356709778308868,0.00042285866220481694,5.139705172041431e-05,5.572062582359649e-05
0.001311341067776084,0.6058400869369507,0.3917955756187439,0.0009740060195326805,4.102717139176093e-05,3.79730699933134e-05
0.1402871012687683,0.6104713082313538,0.23305891454219818,0.012940309010446072,0.001686783041805029,0.0015556160360574722
0.00034503242932260036,0.0014411411248147488,0.03817180171608925,0.8298867344856262,0.12927336990833282,0.0008818538044579327
0.0007306912448257208,0.005459923297166824,0.1636497676372528,0.8076157569885254,0.022021112963557243,0.0005226765642873943
0.0022042137570679188,0.005225594621151686,0.0664977952837944,0.6845004558563232,0.23688217997550964,0.004689711611717939
0.32369083166122437,0.47003817558288574,0.18332311511039734,0.017071280628442764,0.003102158894762397,0.002774251624941826
0.00013798422878608108,0.0006936698337085545,0.0532272532582283,0.9058198928833008,0.03981143236160278,0.0003098032029811293
0.003722782013937831,0.16773663461208344,0.7733163833618164,0.054508619010448456,0.0005290658446028829,0.0001865645608631894
0.06389933824539185,0.2826259732246399,0.48170918226242065,0.1616191565990448,0.007141163107007742,0.003005201928317547
0.007726788520812988,0.5434422492980957,0.4403464198112488,0.008184454403817654,0.00016010337276384234,0.0001400291221216321
0.00048789411084726453,0.001983323832973838,0.05226581543684006,0.7672765851020813,0.17591746151447296,0.0020690106321126223
0.29487767815589905,0.6960752010345459,0.008271758444607258,0.000345911190379411,0.00022099103080108762,0.00020850681175943464
0.384159654378891,0.41420865058898926,0.17386682331562042,0.020973283797502518,0.0036134240217506886,0.0031781229190528393
9.628511179471388e-05,0.00906400103121996,0.8572046160697937,0.13333165645599365,0.00026535175857134163,3.80632518499624e-05
0.0005112830549478531,0.01726955734193325,0.6212055087089539,0.3598092496395111,0.0011309109395369887,7.350570376729593e-05
0.7322868704795837,0.213059201836586,0.04318482056260109,0.005113726481795311,0.0029710240196436644,0.0033843114506453276
0.09267663210630417,0.5660750865936279,0.3210151195526123,0.017254652455449104,0.0015765741700306535,0.0014019394293427467
0.008269861340522766,0.9342422485351562,0.057151034474372864,0.00025173783069476485,4.1348946979269385e-05,4.375198477646336e-05
0.05480435863137245,0.5633426904678345,0.37343454360961914,0.007663052994757891,0.0003812801733147353,0.0003740053507499397
0.00028501616907306015,0.0002628666115924716,0.0023758269380778074,0.04016575589776039,0.7064401507377625,0.25047042965888977
0.0005111348582431674,0.004874902777373791,0.18341298401355743,0.7957407832145691,0.015224848873913288,0.0002352213195990771
0.00012392633652780205,0.0018834384391084313,0.2160460501909256,0.7775885462760925,0.0042875693179667,7.046142127364874e-05
0.045122548937797546,0.5828108191490173,0.3589487671852112,0.011217154562473297,0.0009695410844869912,0.0009311425383202732
0.3583707809448242,0.625315248966217,0.015353601425886154,0.0005556955584324896,0.0002142884477507323,0.00019030710973311216
0.01397050078958273,0.3292655348777771,0.6174032092094421,0.03875807672739029,0.00038813683204352856,0.00021453008230309933
0.022640185430645943,0.5849037766456604,0.38809719681739807,0.004024620167911053,0.00017769374244380742,0.0001565080601722002
0.0012937192805111408,0.0013394247507676482,0.04834255576133728,0.5553440451622009,0.38004735112190247,0.013632952235639095
0.0031530086416751146,0.31379392743110657,0.6648766994476318,0.01792556792497635,0.0001486468390794471,0.00010214009671472013
0.1635040044784546,0.7970658540725708,0.037150803953409195,0.001190398121252656,0.0005252412520349026,0.0005637580179609358
0.018455082550644875,0.3768038749694824,0.5703046917915344,0.03277707099914551,0.0009698169305920601,0.0006894759717397392
0.0008689703536219895,0.07488320022821426,0.8945018649101257,0.029541604220867157,0.00015055663243401796,5.3842431952944025e-05
0.0005083121941424906,0.003493793774396181,0.11159394681453705,0.8319209218025208,0.05193526670336723,0.0005477001541294158
0.00011637958232313395,0.007205964997410774,0.7900680303573608,0.2020094394683838,0.0005665149656124413,3.3640932088019326e-05
0.000825121474917978,0.017769210040569305,0.6646096110343933,0.31412240862846375,0.002458894858136773,0.00021475966786965728
0.00019624148262664676,0.0005609657382592559,0.011605885811150074,0.3603810667991638,0.6196438670158386,0.007611979730427265
0.0022769318893551826,0.10558509081602097,0.806266188621521,0.08540722727775574,0.00034977743052877486,0.00011487527081044391
0.0032519116066396236,0.16070379316806793,0.7829517722129822,0.05204956233501434,0.0006903103203512728,0.0003527349035721272
0.01081300899386406,0.05326229706406593,0.4564219117164612,0.46382954716682434,0.013920025900006294,0.0017530762124806643
0.00466798385605216,0.44229286909103394,0.5388883948326111,0.01381139736622572,0.00022881716722622514,0.00011057142546633258
0.00323758227750659,0.18349821865558624,0.7416461110115051,0.0705791488289833,0.0008151624351739883,0.00022388211800716817
0.004625326953828335,0.9674089550971985,0.027779672294855118,0.00013648168533109128,1.9043762222281657e-05,3.062916221097112e-05
0.0007027438841760159,0.0028246783185750246,0.07403796911239624,0.7997658252716064,0.12092164903879166,0.0017471429891884327
0.0005818310310132802,0.003479421604424715,0.1411445438861847,0.8092030882835388,0.04477184638381004,0.0008191504748538136
0.002550452947616577,0.08689353615045547,0.7357999086380005,0.17404261231422424,0.0005771859432570636,0.00013641953410115093
0.00080830417573452,0.007558891084045172,0.26909762620925903,0.7007632851600647,0.02113461308181286,0.0006372512434609234
0.21674680709838867,0.6483919620513916,0.12550322711467743,0.007999034598469734,0.000741727533750236,0.000617259822320193
0.0034437403082847595,0.8731573820114136,0.1230117678642273,0.0003347856109030545,2.396200034127105e-05,2.842566573235672e-05
0.10977227240800858,0.8514644503593445,0.03795316442847252,0.0005795423639938235,0.00012945348862558603,0.00010112372547155246
0.00023119001707527786,0.1295158565044403,0.8649014234542847,0.005237890873104334,6.731774192303419e-05,4.630410694517195e-05
0.0007140334346331656,0.004046324640512466,0.2796540856361389,0.6970058679580688,0.017809007316827774,0.0007706462638452649
0.0012349161552265286,0.6674375534057617,0.33029982447624207,0.0009722588583827019,2.6461064408067614e-05,2.8973352527827956e-05
0.002981343073770404,0.915606677532196,0.08110357075929642,0.00026244891341775656,1.9296438040328212e-05,2.6642950615496375e-05
0.9388207793235779,0.050015393644571304,0.00471912045031786,0.0021320213563740253,0.0015829958720132709,0.002729660365730524
0.0028171136509627104,0.01500706747174263,0.334041953086853,0.6153359413146973,0.03108406625688076,0.0017138381954282522
0.0032796969171613455,0.006537843961268663,0.1739681512117386,0.7075412273406982,0.1040763109922409,0.004596751183271408
0.005561805330216885,0.22533588111400604,0.7299928069114685,0.038682833313941956,0.00028122865478508174,0.00014545425074175
0.0022155186161398888,0.07210847735404968,0.7797362804412842,0.14429214596748352,0.001290193758904934,0.00035737891448661685
0.022308923304080963,0.9354659914970398,0.04182199388742447,0.00029009010177105665,5.793811578769237e-05,5.497306847246364e-05
0.12938250601291656,0.584967315196991,0.27376821637153625,0.011311504058539867,0.0003843917220365256,0.0001861149212345481
0.006554176565259695,0.3105882406234741,0.6549721956253052,0.027525831013917923,0.0002259803586639464,0.00013364502228796482
0.0012170432601124048,0.011722051538527012,0.24967262148857117,0.7179887890815735,0.01878419704735279,0.0006152576534077525
0.0011401488445699215,0.22855804860591888,0.7647421956062317,0.0054112025536596775,8.482063276460394e-05,6.35504984529689e-05
0.0011813609162345529,0.002324138768017292,0.11774278432130814,0.7788254022598267,0.09747474640607834,0.002451603999361396
0.026211977005004883,0.46426838636398315,0.48835304379463196,0.018728582188487053,0.001397378509864211,0.0010405348148196936
0.0009384825825691223,0.0917564183473587,0.8581538796424866,0.048996515572071075,0.00011582640581764281,3.8908441638341174e-05
0.012226766906678677,0.7619472742080688,0.22275906801223755,0.0028115445747971535,0.00012159298057667911,0.00013366113125812262
0.00021022485452704132,0.010793310590088367,0.7572939991950989,0.2308032065629959,0.0008430024026893079,5.623009201372042e-05
0.029619287699460983,0.9209179878234863,0.048943642526865005,0.00037394603714346886,7.171650941018015e-05,7.34125278540887e-05
0.0008654259145259857,0.19980840384960175,0.7921372652053833,0.0070171779952943325,9.770679753273726e-05,7.391667168121785e-05
0.001348836231045425,0.004152648616582155,0.04982062801718712,0.6114503145217896,0.32468801736831665,0.008539530448615551
0.005925913341343403,0.9266934394836426,0.06707698851823807,0.0002239583554910496,3.352818384882994e-05,4.6061664761509746e-05
0.0013499560300260782,0.03148571401834488,0.6564610600471497,0.3094278573989868,0.001120760221965611,0.0001545464328955859
0.001465518376789987,0.003607255406677723,0.15040691196918488,0.7620954513549805,0.08024833351373672,0.0021765127312391996
0.0010132637107744813,0.0007946602418087423,0.014205867424607277,0.2328731119632721,0.6921325325965881,0.05898058041930199
0.11089591681957245,0.6877204179763794,0.19313615560531616,0.0066343042999506,0.0008254856802523136,0.0007877307943999767
0.00013148298603482544,0.0037550744600594044,0.40431270003318787,0.5901654958724976,0.0015762429684400558,5.897310984437354e-05
0.0004133264010306448,0.006090839859098196,0.3141520321369171,0.6737797260284424,0.005440227687358856,0.0001238677214132622
0.0010164170525968075,0.00095095339929685,0.035024140030145645,0.5416703224182129,0.40697094798088074,0.014367208816111088
0.002927579218521714,0.05611322447657585,0.5557599067687988,0.38314151763916016,0.0018345796270295978,0.00022317380353342742
0.0008709404501132667,0.5144940614700317,0.4831346571445465,0.0014077348168939352,4.597187944455072e-05,4.655172597267665e-05
0.00610470911487937,0.2513679265975952,0.6752022504806519,0.06598662585020065,0.001059758011251688,0.00027875034720636904
0.3430289924144745,0.427436500787735,0.16832947731018066,0.056778449565172195,0.003032931825146079,0.0013936152681708336
0.0003369717742316425,0.04142109677195549,0.9303868412971497,0.027596397325396538,0.0001770228991517797,8.168366184690967e-05
0.0003032524255104363,0.19056569039821625,0.80584317445755,0.003237889613956213,3.0895582312950864e-05,1.9055012671742588e-05
0.0003105597570538521,0.028361348435282707,0.9121919870376587,0.059007104486227036,0.0001066122786141932,2.244148163299542e-05
0.0005687935627065599,0.09506164491176605,0.8819000124931335,0.022393297404050827,5.302318459143862e-05,2.334260534553323e-05
0.00017783699149731547,0.00622845022007823,0.563410758972168,0.42899978160858154,0.0011371212312951684,4.5982134906807914e-05
0.00027846984448842704,0.019574766978621483,0.8493653535842896,0.13018707931041718,0.000534599123056978,5.969622725388035e-05
0.0002772616280708462,0.004197666421532631,0.29951390624046326,0.6911623477935791,0.0047382269985973835,0.0001105184419429861
0.0006264675757847726,0.20185916125774384,0.7923973202705383,0.005000917240977287,6.715701601933688e-05,4.891851858701557e-05
0.0007432893035002053,0.03267807886004448,0.8492158055305481,0.11663487553596497,0.0006312354817055166,9.675105684436858e-05
0.00011970051127718762,0.0024037123657763004,0.20786920189857483,0.7856817841529846,0.003857194446027279,6.83769176248461e-05
0.00013519414642360061,0.001785949687473476,0.16500204801559448,0.8269977569580078,0.006002449430525303,7.658287358935922e-05
0.00045972070074640214,0.07312750071287155,0.8965890407562256,0.029594749212265015,0.00016105880786199123,6.795540684834123e-05
0.00032002455554902554,0.0025962835643440485,0.11395642161369324,0.867882251739502,0.014900838024914265,0.00034408291685394943
0.003033739747479558,0.12865686416625977,0.8125192523002625,0.054921649396419525,0.0006648886483162642,0.00020364001102279872
0.004077255725860596,0.07301518321037292,0.6669949293136597,0.2547459602355957,0.0009902153396978974,0.00017643164028413594
0.0012013285886496305,0.5398197174072266,0.457144170999527,0.0017110771732404828,5.998273991281167e-05,6.372627831296995e-05
0.0014868916478008032,0.021846666932106018,0.4873480498790741,0.4869309365749359,0.002203411655500531,0.00018399477994535118
0.0006206364487297833,0.06991046667098999,0.8777609467506409,0.05155433341860771,0.00011846273991977796,3.517969526001252e-05
0.0066237375140190125,0.18002170324325562,0.7598724365234375,0.051814593374729156,0.001070127822458744,0.0005974434316158295
0.0002016642683884129,0.008263736963272095,0.5704962611198425,0.42004087567329407,0.000931824732106179,6.553502316819504e-05
0.0005953489453531802,0.03908925876021385,0.8980876803398132,0.06190582737326622,0.00024790893075987697,7.39150564186275e-05
0.007268458604812622,0.12185927480459213,0.7312738299369812,0.1386469155550003,0.0007469626725651324,0.00020452006720006466
0.0006935152341611683,0.040402598679065704,0.8367310762405396,0.1216963455080986,0.00042625938658602536,5.026079452363774e-05
